Year,Island,Population,Mericarp.width,Mericarp.length,Mericarp.upper.spine.size,Mericarp.mass,Number.of.seeds.eaten,Presence.of.lower.spines 
2017,San.Cristobal,LB2,3.12,6.24,9.53,NA,3,0
2017,Isabella,TP,4.31,6.29,10.07,NA,0,1
2017,Isabella,TP,4.18,6.28,9.99,NA,0,1
2017,Isabella,TP,3.66,4.87,9.57,NA,0,1
2017,Isabella,TP,4.07,6.18,9.55,NA,0,1
2017,Isabella,TP,2.75,4.38,6.83,NA,0,0
2017,Isabella,TP,3.33,4.78,9.48,NA,0,1
2017,Isabella,TP,3.14,4.84,9.7,NA,0,1
2017,Isabella,TP,3.64,6.99,12.62,NA,1,1
2017,Isabella,TP,3.84,6.42,11.76,NA,0,1
2017,Isabella,TP,3.16,4.98,8.85,NA,0,1
2017,Isabella,TP,2.95,4.64,8.33,NA,0,1
2017,Isabella,TP,2.87,5.4,6.11,NA,4,1
2017,Isabella,TP,2.97,5.61,10.37,NA,0,1
2017,Isabella,TP,4.06,6.83,11.03,NA,1,1
2017,Isabella,TP,3.29,5.58,7.26,NA,1,1
2017,Isabella,TP,3.34,4.55,11.24,NA,0,1
2017,Isabella,TP,3.78,6.69,8.33,NA,1,1
2017,Isabella,TP,3.51,5.82,9.6,NA,0,1
2017,Isabella,TP,3.2,5.57,9.38,NA,0,1
2017,Isabella,TP,3.36,5.8,11.28,NA,0,1
2017,Isabella,TP,2.85,5.62,6.74,NA,0,0
2017,Isabella,TP,3.85,5.33,8.99,NA,1,1
2017,Isabella,TP,3.49,5.98,8.33,NA,1,1
2017,Isabella,TP,3.42,6.08,10.5,NA,0,1
2017,Isabella,TP,4.5,6.35,7.38,NA,1,1
2017,Isabella,TP,4.28,6.04,11.77,NA,0,1
2017,Isabella,TP,3.01,5.06,7.42,NA,0,1
2017,Isabella,TP,3.37,5.54,8.55,NA,0,1
2017,Isabella,TP,2.87,5.3,8.87,NA,0,1
2017,Isabella,TP,3.08,4.6,8.79,NA,0,1
2017,Isabella,TP,3.26,4.3,8.13,NA,0,1
2017,Isabella,TP,3.57,4.44,8.74,NA,0,1
2017,Isabella,TP,3.62,5.38,9.01,NA,0,1
2017,Isabella,TP,3.42,5.02,6.17,NA,0,1
2017,Isabella,TP,3.64,4.51,9.62,NA,0,1
2017,Isabella,TP,3.11,3.77,10.49,NA,0,1
2017,Isabella,TP,2.47,4.65,9.34,NA,0,1
2017,Isabella,TP,2.99,3.85,7.25,NA,0,1
2017,Isabella,TP,3.21,4.14,9.52,NA,0,1
2017,Isabella,TP,4.37,6.47,12.23,NA,0,1
2017,Isabella,TP,4.8,7.07,8.04,NA,1,1
2017,Isabella,TP,4.01,6.04,9.63,NA,0,1
2017,Isabella,TP,3.45,5.53,8.97,NA,0,1
2017,Isabella,TP,3.93,6.7,9.44,NA,4,0
2017,Isabella,TP,3.43,5.01,5.04,NA,0,1
2017,Isabella,TP,4.05,6.65,11.44,NA,3,1
2017,Isabella,TP,4,6.06,8.95,NA,1,1
2017,Isabella,TP,4.43,6.9,8.45,NA,1,1
2017,Isabella,TP,2.54,4.27,9.11,NA,0,1
2017,Isabella,TP,2.72,5.54,9.58,NA,0,1
2017,Isabella,TP,4.27,5.73,10.15,NA,0,1
2017,Isabella,TP,2.99,4.69,8.56,NA,0,1
2017,Isabella,TP,3.36,5.6,9.5,NA,0,1
2017,Isabella,TP,4.37,6.79,11.58,NA,2,0
2017,Isabella,TP,3.09,5.06,10.98,NA,0,1
2017,Isabella,TP,4.02,6.15,9.44,NA,0,1
2017,Isabella,TP,3.09,4.38,10.57,NA,0,1
2017,Isabella,TP,2.5,4.92,8.59,NA,1,1
2017,Isabella,TP,3.36,5.31,9.77,NA,2,1
2017,Isabella,TP,3.8,5.68,10.63,NA,0,1
2017,Isabella,TP,3.4,4.72,8.35,NA,0,0
2017,Isabella,TP,3.36,6.05,11.44,NA,0,1
2017,Isabella,TP,4.78,6.04,8.89,NA,2,1
2017,Isabella,TP,4.08,6.3,10.52,NA,0,1
2017,Isabella,TP,3.87,5.8,9.79,NA,1,1
2017,Isabella,TP,3.81,5.45,9.06,NA,0,1
2017,Isabella,TP,2.77,4.4,9.19,NA,0,0
2017,Isabella,TP,3.68,4.95,8.49,NA,0,1
2017,Isabella,TP,2.71,4.64,9.89,NA,0,1
2017,Isabella,TP,3.17,4.24,9.83,NA,0,1
2017,Isabella,TP,3.81,5.81,10.39,NA,2,1
2017,Isabella,TP,3.31,5.29,9.59,NA,1,1
2017,Isabella,TP,3.29,5.79,8.15,NA,1,1
2017,Isabella,TP,3.07,4.5,10.27,NA,0,1
2017,Isabella,TP,3.41,5.44,11.24,NA,1,1
2017,Isabella,TP,3.48,4.91,6.73,NA,0,1
2017,Isabella,TP,3.41,5.89,8.5,NA,0,1
2017,Isabella,TP,4.17,6.33,7.78,NA,0,1
2017,Isabella,TP,3.48,4.46,9.79,NA,0,1
2017,Isabella,TP,4.43,6.51,9.77,NA,1,1
2017,Isabella,TP,3.6,6.06,8,NA,0,1
2017,Isabella,TP,3.62,5.23,7.32,NA,0,1
2017,Isabella,TP,3.37,6.16,10.47,NA,1,1
2017,Isabella,TP,3.73,5.86,9.81,NA,0,0
2017,Isabella,TP,3.77,5.56,7.02,NA,2,1
2017,Isabella,TP,3.3,5.12,11.13,NA,0,1
2017,Isabella,TP,3.97,5.72,11.35,NA,0,0
2017,Isabella,TP,4.22,7.62,10.85,NA,4,0
2017,Isabella,TP,3.53,4.74,8.1,NA,4,1
2017,Isabella,TP,3.27,7.1,8.27,NA,0,1
2017,Isabella,TP,3.5,4.81,7.87,NA,0,1
2017,Isabella,TP,3.34,5.56,7.31,NA,1,1
2017,Isabella,TP,4.28,6.98,12.3,NA,0,1
2017,Isabella,TP,3.67,4.69,11.27,NA,0,1
2017,Isabella,TP,3.97,5.9,9.63,NA,0,1
2017,Isabella,TP,3.36,4.84,6.1,NA,2,1
2017,Isabella,TP,4.31,6.35,11.26,NA,0,1
2017,Isabella,TP,3.62,5.41,9.12,NA,0,1
2017,Isabella,TP,4.93,7.01,9.92,NA,0,1
2017,Isabella,TP,3.24,4.79,6.13,NA,0,1
2017,Isabella,ECR,4.15,5.67,10.59,NA,0,1
2017,Isabella,ECR,3.5,4.57,9.25,NA,0,1
2017,Isabella,ECR,3.43,5.19,6.9,NA,3,1
2017,Isabella,ECR,2.66,4.59,8.93,NA,1,1
2017,Isabella,ECR,3.15,4.6,8.87,NA,1,1
2017,Isabella,ECR,3.25,4.49,8.59,NA,0,1
2017,Isabella,ECR,3.36,3.44,8.76,NA,1,1
2017,Isabella,ECR,3.02,4.98,8.42,NA,3,0
2017,Isabella,ECR,2.83,4.63,8.26,NA,0,1
2017,Isabella,ECR,4.13,5.39,10.29,NA,0,1
2017,Isabella,ECR,3.43,4.67,7.75,NA,2,1
2017,Isabella,ECR,2.72,3.91,8.34,NA,0,1
2017,Isabella,ECR,3.39,3.92,7.79,NA,0,1
2017,Isabella,ECR,3.05,4.69,6.63,NA,3,1
2017,Isabella,ECR,4.15,5.59,9.57,NA,1,0
2017,Isabella,ECR,4.6,5.6,10.69,NA,0,1
2017,Isabella,ECR,2.68,4.31,8.46,NA,0,1
2017,Isabella,ECR,2.77,5.23,8.7,NA,2,1
2017,Isabella,ECR,2.67,3.94,6.68,NA,3,1
2017,Isabella,ECR,3.27,5.21,10.6,NA,0,0
2017,Isabella,ECR,3.5,5.45,8.82,NA,0,0
2017,Isabella,ECR,3.52,4.78,11.83,NA,0,0
2017,Isabella,ECR,3.92,6,8.94,NA,2,1
2017,Isabella,ECR,3.03,4.34,10.59,NA,0,1
2017,Isabella,ECR,2.73,4.81,10.59,NA,1,1
2017,Isabella,ECR,2.91,3.82,7.56,NA,0,1
2017,Isabella,ECR,3.06,5.16,9,NA,1,1
2017,Isabella,ECR,2.7,5.2,8.66,NA,2,1
2017,Isabella,ECR,2.89,3.98,8.03,NA,1,0
2017,Isabella,ECR,3.15,5.5,9.32,NA,1,1
2017,Isabella,ECR,3.08,4.28,8.51,NA,1,1
2017,Isabella,ECR,2.75,4.17,10.86,NA,1,1
2017,Isabella,ECR,3.06,4.87,8.1,NA,3,0
2017,Isabella,ECR,3.79,5.26,11.16,NA,0,0
2017,Isabella,ECR,2.91,5.53,9.89,NA,2,1
2017,Isabella,ECR,2.54,4.7,8.17,NA,1,1
2017,Isabella,ECR,3.37,5.76,11.35,NA,1,0
2017,Isabella,ECR,4.35,7.07,8.29,NA,2,0
2017,Isabella,ECR,3.24,4.53,8.65,NA,1,1
2017,Isabella,ECR,3.44,4.71,10.17,NA,0,1
2017,Isabella,ECR,3.4,5.92,8.26,NA,1,1
2017,Isabella,ECR,2.99,4.23,10.28,NA,0,1
2017,Isabella,ECR,3.49,5.08,9.22,NA,1,1
2017,Isabella,ECR,3.09,3.83,9.19,NA,0,1
2017,Isabella,ECR,3.14,4.5,8.12,NA,0,1
2017,Isabella,ECR,2.55,3.3,8.22,NA,0,1
2017,Isabella,ECR,3.39,4.23,8.95,NA,0,1
2017,Isabella,ECR,3.4,4.86,7.52,NA,1,1
2017,Isabella,ECR,2.35,4.32,10.06,NA,1,0
2017,Isabella,ECR,3.27,4.65,8.31,NA,0,1
2017,Isabella,ECR,3.82,5.34,8.37,NA,3,1
2017,Isabella,ECR,3.62,4.32,9.56,NA,0,1
2017,Isabella,ECR,3.75,5.11,9.02,NA,1,1
2017,Isabella,ECR,3.73,4.89,9.41,NA,0,1
2017,Isabella,ECR,3.41,5.15,9.89,NA,1,1
2017,Isabella,ECR,3.56,5,9.79,NA,0,1
2017,Isabella,ECR,3.29,5.9,10.16,NA,4,1
2017,Isabella,ECR,3.59,4.68,8.37,NA,1,1
2017,Isabella,ECR,3.45,5.49,9.2,NA,1,0
2017,Isabella,ECR,4.06,4.97,9.92,NA,1,0
2017,Isabella,ECR,3.69,4.46,7.76,NA,0,1
2017,Isabella,ECR,2.66,4.4,8.45,NA,0,1
2017,Isabella,ECR,2.45,3.62,6.44,NA,0,1
2017,Isabella,ECR,4.07,5.13,8.39,NA,1,0
2017,Isabella,ECR,3.68,5.57,9.15,NA,2,1
2017,Isabella,ECR,3.04,4.57,9.54,NA,0,1
2017,Isabella,ECR,3.77,6.72,7.67,NA,2,0
2017,Isabella,ECR,1.69,3.18,6.26,NA,0,1
2017,Isabella,ECR,3.77,5.46,7.79,NA,4,1
2017,Isabella,ECR,3.44,4.56,9.98,NA,0,1
2017,Isabella,ECR,2.37,3.95,7.39,NA,0,1
2017,Isabella,ECR,2.38,3.85,9.25,NA,0,0
2017,Isabella,ECR,3.75,4.64,9.4,NA,0,0
2017,Isabella,ECR,3.51,4.59,10.3,NA,0,0
2017,Isabella,ECR,3.57,5.48,9.74,NA,2,1
2017,Isabella,ECR,2.96,4.72,8.89,NA,0,1
2017,Isabella,ECR,3.6,5.5,10.79,NA,4,0
2017,Isabella,ECR,3.01,4.88,9.09,NA,1,1
2017,Isabella,ECR,2.62,4.58,7.42,NA,1,0
2017,Isabella,ECR,2.68,5.34,10.08,NA,0,1
2017,Isabella,ECR,3.06,5.04,9.36,NA,3,1
2017,Isabella,ECR,3.83,4.48,8.62,NA,0,1
2017,Isabella,ECR,3.36,6.26,7.43,NA,0,0
2017,Isabella,ECR,2.99,4.06,7.78,NA,0,1
2017,Isabella,ECR,2.31,4.55,8.88,NA,0,1
2017,Isabella,ECR,3.29,4.7,8.29,NA,0,1
2017,Isabella,ECR,2.76,5.95,8.06,NA,4,1
2017,Isabella,ECR,3.18,4.38,12.08,NA,0,1
2017,Isabella,ECR,2.58,3.6,6.17,NA,1,1
2017,Isabella,ECR,2.5,4.2,10.26,NA,0,1
2017,Isabella,ECR,3.02,3.97,9.06,NA,0,1
2017,Isabella,ECR,3.35,4.85,8.79,NA,1,1
2017,Isabella,ECR,2.84,4.07,8.92,NA,3,1
2017,Isabella,ECR,3.49,4.35,9.67,NA,3,1
2017,Isabella,ECR,3.4,4.57,7.86,NA,0,1
2017,Isabella,ECR,3.22,4.91,12.71,NA,0,1
2017,Isabella,ECR,3.23,5.34,8.44,NA,1,1
2017,Isabella,ECR,3.81,4.74,7.19,NA,1,1
2017,Isabella,ECR,3.39,4.55,8.26,NA,1,1
2017,Isabella,ECR,3.49,5.24,8.5,NA,1,1
2017,Isabella,RSA,3.33,4.64,11.76,NA,1,1
2017,Isabella,RSA,2.05,3.06,3.87,NA,0,1
2017,Isabella,RSA,2.88,4.06,7.8,NA,0,1
2017,Isabella,RSA,3.39,4.24,12.37,NA,1,1
2017,Isabella,RSA,3.45,6.09,10.74,NA,1,1
2017,Isabella,RSA,3.84,6.77,10.13,NA,1,1
2017,Isabella,RSA,3.18,4.32,10.67,NA,0,1
2017,Isabella,RSA,2.56,4.3,9.42,NA,0,1
2017,Isabella,RSA,2.9,4.33,8.94,NA,0,1
2017,Isabella,RSA,3.55,6.18,10.76,NA,0,1
2017,Isabella,RSA,3.24,5.57,10.11,NA,0,1
2017,Isabella,RSA,3.05,5.43,10.05,NA,0,0
2017,Isabella,RSA,3.24,6.05,10.08,NA,0,1
2017,Isabella,RSA,3.23,4.56,7.97,NA,0,1
2017,Isabella,RSA,3.26,4.66,10.08,NA,0,0
2017,Isabella,RSA,3.57,5.19,9.4,NA,0,1
2017,Isabella,RSA,4.51,6.15,10.03,NA,0,0
2017,Isabella,RSA,3.44,5.91,6.89,NA,0,1
2017,Isabella,RSA,3.19,3.86,8.1,NA,0,1
2017,Isabella,RSA,3.22,4.71,8.34,NA,1,1
2017,Isabella,RSA,2.92,4.25,9.97,NA,0,1
2017,Isabella,RSA,3.57,5.69,10.04,NA,0,1
2017,Isabella,RSA,3.56,6.59,10.85,NA,0,0
2017,Isabella,RSA,2.96,4.81,7.62,NA,0,1
2017,Isabella,RSA,3.85,6.36,9.7,NA,0,0
2017,Isabella,RSA,3.45,5.73,7.75,NA,0,1
2017,Isabella,RSA,3.09,4.48,6.98,NA,0,1
2017,Isabella,RSA,2.44,3.9,9.38,NA,1,1
2017,Isabella,RSA,3.49,5.66,11.7,NA,1,1
2017,Isabella,RSA,3.6,5.94,7.21,NA,0,1
2017,Isabella,RSA,3.03,4.28,9.9,NA,0,1
2017,Isabella,RSA,3.06,4.5,9.55,NA,0,1
2017,Isabella,RSA,4.32,4.79,9.87,NA,0,1
2017,Isabella,RSA,4.3,6.24,10.17,NA,0,0
2017,Isabella,RSA,2.39,4.26,8.8,NA,0,0
2017,Isabella,RSA,3.84,6.22,8.58,NA,0,1
2017,Isabella,RSA,3.12,4.76,11.03,NA,1,1
2017,Isabella,RSA,4.98,7.21,7.45,NA,0,1
2017,Isabella,RSA,2.86,3.63,8.05,NA,0,1
2017,Isabella,RSA,4.29,6.99,9.33,NA,0,0
2017,Isabella,RSA,2.8,4.46,9.57,NA,0,1
2017,Isabella,RSA,3.1,4.53,8.2,NA,0,1
2017,Isabella,RSA,3.39,3.96,8.56,NA,0,1
2017,Isabella,RSA,2.83,4.76,8.05,NA,0,1
2017,Isabella,RSA,3.43,5.28,8.79,NA,0,0
2017,Isabella,RSA,3.24,4.71,9.81,NA,0,1
2017,Isabella,RSA,2.92,4.79,6.81,NA,0,1
2017,Isabella,RSA,2.75,4.6,7.12,NA,0,1
2017,Isabella,RSA,4.47,4.96,10.89,NA,0,1
2017,Isabella,RSA,3.53,5.87,8.35,NA,0,1
2017,Isabella,RSA,4,4.84,9.71,NA,0,1
2017,Isabella,RSA,3.14,4.8,8.36,NA,0,1
2017,Isabella,RSA,3.51,6.39,8.53,NA,0,1
2017,Isabella,RSA,3.65,6.22,10.77,NA,0,1
2017,Isabella,RSA,3.79,6.24,8.84,NA,0,1
2017,Isabella,RSA,2.87,4.55,9.28,NA,0,1
2017,Isabella,RSA,3.25,4.75,9.47,NA,0,0
2017,Isabella,RSA,3.09,4.9,7.89,NA,0,1
2017,Isabella,RSA,2.74,3.89,7.73,NA,0,0
2017,Isabella,RSA,3.33,5.03,8.87,NA,0,1
2017,Isabella,RSA,1.24,3.18,7.48,NA,0,1
2017,Isabella,RSA,3.37,5.49,9.57,NA,0,1
2017,Isabella,RSA,4.36,5.18,6.94,NA,0,0
2017,Isabella,RSA,3.27,5.47,8.3,NA,0,1
2017,Isabella,RSA,3.99,5.58,8.72,NA,0,0
2017,Isabella,RSA,3.28,4.8,10.48,NA,0,1
2017,Isabella,RSA,3.06,3.92,9.75,NA,0,1
2017,Isabella,RSA,3.13,3.59,6.18,NA,0,1
2017,Isabella,RSA,3.55,5.77,10.05,NA,0,0
2017,Isabella,RSA,3.26,4.86,6.66,NA,0,1
2017,Isabella,RSA,4.18,6.79,10.83,NA,0,1
2017,Isabella,RSA,2.8,3.9,9.24,NA,0,1
2017,Isabella,RSA,2.56,4.52,6.87,NA,0,1
2017,Isabella,RSA,3.48,5.85,8.78,NA,0,1
2017,Isabella,RSA,4.38,6.07,11.99,NA,0,1
2017,Isabella,RSA,3.21,5.33,9.18,NA,0,1
2017,Isabella,RSA,3.36,4.26,9.12,NA,0,1
2017,Isabella,RSA,3.4,5.96,8.26,NA,0,1
2017,Isabella,RSA,3.69,4.94,10.32,NA,0,1
2017,Isabella,RSA,3.13,4.76,9.97,NA,0,1
2017,Isabella,RSA,3.27,5.7,8.42,NA,0,1
2017,Isabella,RSA,2.6,4.25,9.34,NA,0,1
2017,Isabella,RSA,1.26,2.75,4.81,NA,0,1
2017,Isabella,RSA,3.67,5.34,10.41,NA,0,1
2017,Isabella,RSA,3.68,5.89,10.29,NA,0,0
2017,Isabella,RSA,3.02,5.09,8.95,NA,0,1
2017,Isabella,RSA,2.63,3.77,6.92,NA,0,1
2017,Isabella,RSA,2.78,4.85,8.37,NA,0,1
2017,Isabella,RSA,2.67,4.15,8.72,NA,0,1
2017,Isabella,RSA,4.23,4.27,9.72,NA,0,0
2017,Isabella,RSA,2.2,3.85,7.07,NA,0,0
2017,Isabella,RSA,2.88,4.08,9.78,NA,2,1
2017,Isabella,RSA,2.93,4.59,10.94,NA,0,1
2017,Isabella,RSA,3.23,4.65,10.4,NA,1,1
2017,Isabella,RSA,3.57,5.71,7.09,NA,4,1
2017,Isabella,RSA,2.82,3.38,6.7,NA,0,1
2017,Isabella,RSA,2.7,3.33,7.61,NA,3,1
2017,Isabella,RSA,3.97,7.47,8.63,NA,0,1
2017,Isabella,RSA,3.08,4.43,8.32,NA,1,1
2017,Isabella,RSA,3.87,5.65,7.39,NA,0,1
2017,Isabella,AP,4.17,5.73,7.96,NA,1,0
2017,Isabella,AP,3.6,6.41,11.05,NA,1,0
2017,Isabella,AP,3.58,6.27,9.58,NA,0,1
2017,Isabella,AP,3.97,6.79,14.04,NA,0,1
2017,Isabella,AP,3.37,7.03,10.06,NA,4,0
2017,Isabella,AP,3.03,5.09,8.81,NA,1,1
2017,Isabella,AP,4.39,6.35,12.24,NA,1,1
2017,Isabella,AP,3.85,6.18,7.83,NA,3,0
2017,Isabella,AP,3.58,5.33,9.89,NA,0,0
2017,Isabella,AP,4.83,7.14,10.96,NA,1,1
2017,Isabella,AP,4.04,5.95,4.39,NA,1,0
2017,Isabella,AP,4.05,5.18,8.33,NA,3,1
2017,Isabella,AP,3.83,5.75,12.33,NA,0,1
2017,Isabella,AP,3.45,5.23,9.42,NA,0,1
2017,Isabella,AP,3.54,5.83,8.07,NA,0,0
2017,Isabella,AP,3.14,5.85,9.95,NA,0,1
2017,Isabella,AP,3.66,6.44,9.88,NA,0,0
2017,Isabella,AP,4.99,6.42,9.03,NA,0,0
2017,Isabella,AP,3.33,5.83,12.51,NA,1,1
2017,Isabella,AP,3.2,5.91,12.12,NA,3,1
2017,Isabella,AP,5.19,5.45,8.85,NA,1,0
2017,Isabella,AP,4.27,6.46,6.45,NA,0,0
2017,Isabella,AP,3.61,5.99,8.99,NA,0,1
2017,Isabella,AP,3,6.14,7.83,NA,0,1
2017,Isabella,AP,4.26,7.48,8.64,NA,4,0
2017,Isabella,AP,3.86,6.01,6.53,NA,0,1
2017,Isabella,AP,2.65,5.39,8.88,NA,1,1
2017,Isabella,AP,3.77,7.16,7.99,NA,1,1
2017,Isabella,AP,3.79,5.38,7.8,NA,0,0
2017,Isabella,AP,5.13,6.37,10.02,NA,0,0
2017,Isabella,AP,4.06,9.39,12.24,NA,2,1
2017,Isabella,AP,3.53,6.47,9.64,NA,1,0
2017,Isabella,AP,3.92,6.1,9.83,NA,1,0
2017,Isabella,AP,4.86,5.82,11.66,NA,1,1
2017,Isabella,AP,3.72,6.52,14.43,NA,2,1
2017,Isabella,AP,3.71,5.98,11.75,NA,0,1
2017,Isabella,AP,3.81,5.91,11.35,NA,1,1
2017,Isabella,AP,4.15,5.24,10.13,NA,3,1
2017,Isabella,AP,4.97,6.72,7.61,NA,3,0
2017,Isabella,AP,4.82,6.67,10.68,NA,1,0
2017,Isabella,AP,3.88,4.32,10.68,NA,0,1
2017,Isabella,AP,3.97,6.14,9.47,NA,1,1
2017,Isabella,AP,2.9,6.06,6.96,NA,0,1
2017,Isabella,AP,3.25,5.82,9.45,NA,0,1
2017,Isabella,AP,3.32,5.55,7.38,NA,0,0
2017,Isabella,AP,3.58,4.84,8.09,NA,0,0
2017,Isabella,AP,3.83,6.44,10.4,NA,0,1
2017,Isabella,AP,3.51,5.73,12.41,NA,1,0
2017,Isabella,AP,3.71,5.89,11.55,NA,1,1
2017,Isabella,AP,2.38,4.85,10.86,NA,4,0
2017,Isabella,AP,5.04,7.25,6.72,NA,3,0
2017,Isabella,AP,4.07,7.57,11.5,NA,1,0
2017,Isabella,AP,3.78,6.17,9.07,NA,4,0
2017,Isabella,AP,3.54,6.18,9.45,NA,1,0
2017,Isabella,AP,3.12,5.34,10.04,NA,2,1
2017,Isabella,AP,2.73,4.93,9.49,NA,0,1
2017,Isabella,AP,3.61,5.12,11.83,NA,0,1
2017,Isabella,AP,2.98,6.52,10,NA,0,1
2017,Isabella,AP,3.53,4.85,9.24,NA,0,1
2017,Isabella,AP,3.27,5.98,8.5,NA,4,1
2017,Isabella,AP,3.52,4.8,13.04,NA,0,1
2017,Isabella,AP,3.02,4.69,8.32,NA,2,0
2017,Isabella,AP,3.25,4.63,11.2,NA,0,1
2017,Isabella,AP,3.61,6.14,10.36,NA,1,1
2017,Isabella,AP,3.34,5.2,10.88,NA,0,0
2017,Isabella,AP,4.09,6.43,11.19,NA,0,1
2017,Isabella,AP,3.32,5.92,11.28,NA,2,0
2017,Isabella,AP,3.31,6.31,9.69,NA,4,1
2017,Isabella,AP,2.59,4.85,6.76,NA,0,1
2017,Isabella,AP,3.15,3.59,8.02,NA,0,0
2017,Isabella,AP,2.93,5.83,11.85,NA,0,1
2017,Isabella,AP,3.48,5.36,9.07,NA,1,0
2017,Isabella,AP,2.42,3.67,8.65,NA,0,1
2017,Isabella,AP,4.92,6.96,9.01,NA,0,0
2017,Isabella,AP,3.95,6.84,9.27,NA,2,0
2017,Isabella,AP,3.58,6.7,8.69,NA,4,0
2017,Isabella,AP,2.05,3.64,9.85,NA,0,1
2017,Isabella,AP,3.47,6.12,10.47,NA,4,0
2017,Isabella,AP,2.16,4.27,7.55,NA,1,1
2017,Isabella,AP,3.72,7.08,11.72,NA,4,0
2017,Isabella,AP,6.33,9.14,11.63,NA,0,0
2017,Isabella,AP,2.9,6.11,13.22,NA,0,0
2017,Isabella,AP,2.28,4.15,10.17,NA,3,0
2017,Isabella,AP,4.04,5.87,12.51,NA,0,0
2017,Isabella,AP,4.19,6.23,11.49,NA,0,0
2017,Isabella,AP,3.06,4.67,8.94,NA,0,1
2017,Isabella,AP,3.93,6.83,12.03,NA,3,0
2017,Isabella,AP,3.7,4.86,9.32,NA,1,1
2017,Isabella,AP,4.26,5.65,10.58,NA,4,1
2017,Isabella,AP,3.34,4.24,6.1,NA,0,0
2017,Isabella,AP,3.57,5.42,3.06,NA,0,0
2017,Isabella,AP,3.22,4.93,10.22,NA,0,1
2017,Isabella,AP,3.53,5.85,11.11,NA,4,0
2017,Isabella,AP,3.53,5.91,9.56,NA,1,0
2017,Isabella,AP,2.83,4.37,6.74,NA,1,1
2017,Isabella,AP,2.93,5.45,9.51,NA,1,1
2017,Isabella,AP,3.02,5.59,10.07,NA,1,1
2017,Isabella,AP,3.57,5.55,7.92,NA,0,0
2017,Isabella,AP,2.69,4.51,5.52,NA,0,1
2017,Isabella,AP,2.5,5.25,10.7,NA,1,1
2017,Isabella,RTP,3.84,6.45,9.25,NA,1,0
2017,Isabella,RTP,3.6,6.67,8.7,NA,0,0
2017,Isabella,RTP,3.25,5.9,7.93,NA,0,0
2017,Isabella,RTP,3.25,6.73,9.63,NA,2,1
2017,Isabella,RTP,3.16,4.93,6.63,NA,1,1
2017,Isabella,RTP,3.6,4.53,10.44,NA,1,1
2017,Isabella,RTP,3.65,4.55,9.77,NA,0,1
2017,Isabella,RTP,3.18,6.44,7.79,NA,0,0
2017,Isabella,RTP,3.5,6.1,10.76,NA,1,0
2017,Isabella,RTP,2.84,6.58,2.84,NA,0,1
2017,Isabella,RTP,2.99,5.65,10.41,NA,0,1
2017,Isabella,RTP,3.1,5.89,8.6,NA,0,0
2017,Isabella,RTP,2.92,5.61,7.68,NA,0,0
2017,Isabella,RTP,3.17,6.78,3.17,NA,0,1
2017,Isabella,RTP,4.67,7.2,7.48,NA,0,0
2017,Isabella,RTP,3.9,6.52,11.87,NA,0,0
2017,Isabella,RTP,3.18,6.04,8.96,NA,0,1
2017,Isabella,RTP,3.04,5.73,7.16,NA,0,0
2017,Isabella,RTP,3.58,4.97,7.52,NA,1,1
2017,Isabella,RTP,2.45,5.12,7.44,NA,1,1
2017,Isabella,RTP,2.37,5.78,2.37,NA,1,1
2017,Isabella,RTP,3.11,6.83,3.11,NA,1,1
2017,Isabella,RTP,3.47,5.86,8.53,NA,1,1
2017,Isabella,RTP,3.24,5.22,6.54,NA,0,0
2017,Isabella,RTP,3.06,5.65,6.76,NA,1,1
2017,Isabella,RTP,2.56,4.29,5.34,NA,0,0
2017,Isabella,RTP,2.73,4.99,7.88,NA,0,1
2017,Isabella,RTP,3.27,5.46,7.76,NA,1,0
2017,Isabella,RTP,4,5.64,6.81,NA,0,0
2017,Isabella,RTP,2.82,4.87,9.32,NA,0,0
2017,Isabella,RTP,3.81,5.81,9.02,NA,0,0
2017,Isabella,RTP,3.12,6.43,3.12,NA,0,1
2017,Isabella,RTP,4.48,5.98,9.77,NA,0,0
2017,Isabella,RTP,4.14,6.82,7.09,NA,0,0
2017,Isabella,RTP,3.15,5.7,8.45,NA,0,0
2017,Isabella,RTP,3.47,5.94,8.32,NA,0,0
2017,Isabella,RTP,4.34,7.63,7.57,NA,0,0
2017,Isabella,RTP,3.83,5.64,7.24,NA,0,0
2017,Isabella,RTP,4.45,6.2,7.59,NA,1,0
2017,Isabella,RTP,3.28,5.41,9.7,NA,0,0
2017,Isabella,RTP,4.02,5.14,9.38,NA,0,1
2017,Isabella,RTP,2.75,7.68,11.42,NA,2,1
2017,Isabella,RTP,2.19,5.3,5.96,NA,2,0
2017,Isabella,RTP,4.09,6.79,10.08,NA,0,0
2017,Isabella,RTP,2.9,5.5,9.03,NA,0,1
2017,Isabella,RTP,4.68,6.66,10.6,NA,0,0
2017,Isabella,RTP,3.02,5.69,7.86,NA,0,0
2017,Isabella,RTP,3.71,6.53,7.06,NA,0,0
2017,Isabella,RTP,4.46,6.67,10.1,NA,0,1
2017,Isabella,RTP,3.12,5.36,8.52,NA,1,0
2017,Isabella,RTP,3.11,5.07,8.21,NA,1,0
2017,Isabella,RTP,3.6,5.53,9,NA,0,0
2017,Isabella,RTP,3.61,5.81,11.33,NA,0,0
2017,Isabella,RTP,4.04,5.56,7.63,NA,0,0
2017,Isabella,RTP,3.27,7.29,9.71,NA,0,0
